frame_id,capture_mono_ns,recv_mono_ns,save_mono_ns
42882,16454575912743,196064256006904,196064257022016
42883,16454611895505,196064298068248,196064299124904
42885,16454675909939,196064336888596,196064337858169
42886,16454711784832,196064413963347,196064414946996
42887,16454743909841,196064416948310,196064417858328
42888,16454775924949,196064479980065,196064480949406
42889,16454811908127,196064489911364,196064490965146
42890,16454843932767,196064532908148,196064533995677
42891,16454875897561,196064573134089,196064574115018
42892,16454912152890,196064604777868,196064605748288
42893,16454943875534,196064617953184,196064618916220
42894,16454975750788,196064760959967,196064762010800
42895,16455007893663,196064762797559,196064763680525
42896,16455044174719,196064768671975,196064769535764
42897,16455075910020,196064796254974,196064797201341
42898,16455107895802,196064803914444,196064804869571
42899,16455143830174,196064836934771,196064837888408
42901,16455206870647,196064858901251,196064859849989
42904,16455307850286,196065054298065,196065055507837
42905,16455343824399,196065080836624,196065082010782
42906,16455375794712,196065102315930,196065103424060
42907,16455407901438,196065156121737,196065157313620
42908,16455444177599,196065174804913,196065175952018
42910,16455507953475,196065200937566,196065202152291
42911,16455543956497,196065278978501,196065280019470
42912,16455576175728,196065288805011,196065289899394
42913,16455607951082,196065339728527,196065340686659
42914,16455643909363,196065400947966,196065402124693
42915,16455675963689,196065415913331,196065416927354
42916,16455707938273,196065436783723,196065437799960
42917,16455743979317,196065453964954,196065454970871
42919,16455808104171,196065498779560,196065499785989
42920,16455844225116,196065569924244,196065571134940
42921,16455875969531,196065598825008,196065599860765
42922,16455909155166,196065645114974,196065646218868
42923,16455943986149,196065763071219,196065764269237
42924,16455976206054,196065771899258,196065772921480
42925,16456008000784,196065778805595,196065779800031
42926,16456044103288,196065804956815,196065805958731
42927,16456075365906,196065836923533,196065837860203
42928,16456108117349,196065840107758,196065841082169
42929,16456143975154,196065846720711,196065847714167
42930,16456176115682,196065898977809,196065900029730
42931,16456207769049,196065931873801,196065932891968
42932,16456244206570,196065974299609,196065975431936
42933,16456275821185,196066003897253,196066004806957
42934,16456307841915,196066017764195,196066018729818
42935,16456344097709,196066077944905,196066078831237
42936,16456376253237,196066100349518,196066101465703
42937,16456408102031,196066137993120,196066138996290
42938,16456440108177,196066165902514,196066166930871
42939,16456476099582,196066206939049,196066207838197
42940,16456508213754,196066235835561,196066236812919
42941,16456539898633,196066281104988,196066282204879
42942,16456576118852,196066285009501,196066286131677
42943,16456608157447,196066325858500,196066326964701
42944,16456640215521,196066404967629,196066406069432
42945,16456676148591,196066416019138,196066416983944
42946,16456708204062,196066438807304,196066439768849
42947,16456740153850,196066482780161,196066483620621
42948,16456776270158,196066497456018,196066498284501
42949,16456808204685,196066532539651,196066533490672
42950,16456839956495,196066566460908,196066567368457
42951,16456876115513,196066603665064,196066604508608
42952,16456908253332,196066643531591,196066644369354
42953,16456940000609,196066736657309,196066737654173
42954,16456975854192,196066767512245,196066768435866
42955,16457007842939,196066768578764,196066769411460
42956,16457039954402,196066795632877,196066796459298
42957,16457075926012,196066811603970,196066812411088
42958,16457107939136,196066818573985,196066819367453
42959,16457139172530,196066884650629,196066885491697
42960,16457175936578,196066898462552,196066899295971
42961,16457208137107,196066926513610,196066927446183
42962,16457240097936,196066967452359,196066968349329
42964,16457308226636,196067017403673,196067018384760
42965,16457339926200,196067053440715,196067054359500
42966,16457375932918,196067097458777,196067098318382
42967,16457408153343,196067127492159,196067128390620
42968,16457440159279,196067165449415,196067166433106
42969,16457476185527,196067210537601,196067211402632
42970,16457508164274,196067218574614,196067219472016
42971,16457540138802,196067278527896,196067279442452
42972,16457576305422,196067293609065,196067294473326
42973,16457608157652,196067325426328,196067326348466
42974,16457640141815,196067408430762,196067409348555
42975,16457676220931,196067411331807,196067412181824
42976,16457708268223,196067414427042,196067415239266
42977,16457740193893,196067483670084,196067484528745
42978,16457776183109,196067488511881,196067489314403
42979,16457808212379,196067537576378,196067538619731
42980,16457840220711,196067563512062,196067564382034
42982,16457908175755,196067612604798,196067613462260
42983,16457940232838,196067761621073,196067762676893
42984,16457972225647,196067770542568,196067771422847
42985,16458008183766,196067777486574,196067778333506
42986,16458040180116,196067803546074,196067804362702
42987,16458072194956,196067837536786,196067838362288
42988,16458108290842,196067848508269,196067849283864
42989,16458140230939,196067856380060,196067857178362
42990,16458172124470,196067916567647,196067917455759
42991,16458208186240,196067935528934,196067936372628
42992,16458240316191,196067957501530,196067958310764
42993,16458272184304,196068018573310,196068019625518
42994,16458308201332,196068100703287,196068101617129
42995,16458340750679,196068120420421,196068121339737
42996,16458372243201,196068127497394,196068128368120
42997,16458408230591,196068156572161,196068157404030
42998,16458440298039,196068168586027,196068169378689
42999,16458472180320,196068212618441,196068213456142
43000,16458508325792,196068217379224,196068218205533
43001,16458540189583,196068278602520,196068279503657
43002,16458583894666,196068291461962,196068292326858
43003,16458606966177,196068331426295,196068332350019
43005,16458672071799,196068414740615,196068415575365
43006,16458708315504,196068446595883,196068447463136
43007,16458740287427,196068458475737,196068459306905
43008,16458772221377,196068496507584,196068497316720
43009,16458808220435,196068534541745,196068535451234
43010,16458840202982,196068591430600,196068592278417
43011,16458872250584,196068604396046,196068605207317
43012,16458912401785,196068636529911,196068637350966
43013,16458940214531,196068725487518,196068726417226
43014,16458972170931,196068731374642,196068732274875
43015,16459008331452,196068737357526,196068738218531
43016,16459040312435,196068805541545,196068806410726
43017,16459072352380,196068818287797,196068819182785
43018,16459108227106,196068839247804,196068840169618
43019,16459140199703,196068887464672,196068888299227
43021,16459208220473,196068937336970,196068938263240
43022,16459240378288,196068938296290,196068939148393
43023,16459272193272,196068964517712,196068965372977
43025,16459340286911,196068998423217,196068999267849
43026,16459392718538,196069084517705,196069085499739
43027,16459407522848,196069127461797,196069128369556
43028,16459440180376,196069130334257,196069131145023
43029,16459472294647,196069137387145,196069138202315
43030,16459504293495,196069211634678,196069212475085
43031,16459540221766,196069238397097,196069239300890
43032,16459572248323,196069245330450,196069246132370
43033,16459625597811,196069290569367,196069291405860
43034,16459639248676,196069334628102,196069335577455
43035,16459671623950,196069398713063,196069399535223
43037,16459740245428,196069439432399,196069440263173
43038,16459772229327,196069487508704,196069488322718
43039,16459804239583,196069520463223,196069521362061
43040,16459840264317,196069521427648,196069522236229
43042,16459904252534,196069572639585,196069573451820
43043,16459940364356,196069639737900,196069640602341
43044,16460003923798,196069724462835,196069725352649
43046,16460039740707,196069734511733,196069735355970
43047,16460072121604,196069757410177,196069758248024
43048,16460104108419,196069815514836,196069816406506
43049,16460140118723,196069846394293,196069847285150
43051,16460203077404,196069850405675,196069851224124
43052,16460239991505,196069932436789,196069933403428
43053,16460271639031,196069970408428,196069971338325
43056,16460372279822,196070098630345,196070099600144
43057,16460426030108,196070099758096,196070100588366
43058,16460439645814,196070165255945,196070166132720
43059,16460472279328,196070166226096,196070167038758
43060,16460504284738,196070174344822,196070175192304
43061,16460540359734,196070242395219,196070243265886
43062,16460572277847,196070252244092,196070253101387
43063,16460604379772,196070291195127,196070292034785
43065,16460672292876,196070372423663,196070373315863
43066,16460704337558,196070412309998,196070413206575
43067,16460740397500,196070414444422,196070415249628
43068,16460772293737,196070456636409,196070457484227
43069,16460804350035,196070495470676,196070496295606
43070,16460864094642,196070530553667,196070531418202
43071,16460872742695,196070567374925,196070568296552
43072,16460904428817,196070605588347,196070606466131
43073,16460936240987,196070617517437,196070618335137
43074,16460972305668,196070764460854,196070765309336
43075,16461004456760,196070772394879,196070773180434
43076,16461036251375,196070776682324,196070777467283
43077,16461072332671,196070958624300,196070959565168
43078,16461104327141,196070962501494,196070963294671
43079,16461136292338,196070968535142,196070969358475
43081,16461222628006,196070972242344,196070973038669
43082,16461238053805,196070999670159,196071000494490
43084,16461303671058,196071005458483,196071006234720
43086,16461372121999,196071084850139,196071085828623
43087,16461404344397,196071125753727,196071126666103
43088,16461436323970,196071127151742,196071127977000
43089,16461472317084,196071158611124,196071159656920
43090,16461504427705,196071212828222,196071213839906
43091,16461536318367,196071240469564,196071241417805
43092,16461572347733,196071246452127,196071247381345
43093,16461622320998,196071290442236,196071291447683
43094,16461637361621,196071332596279,196071333633496
43095,16461671676055,196071372367882,196071373290139
43096,16461704335038,196071399281169,196071400199121
43097,16461736472483,196071409440381,196071410395743
43098,16461772276160,196071484466631,196071485442248
43099,16461804328445,196071496554742,196071497508389
43100,16461836374531,196071533429255,196071534464370
43101,16461872417805,196071597566838,196071598650017
43102,16461904333155,196071608344288,196071609467810
43103,16461936285331,196071618455214,196071619697215
43104,16461983293075,196071762520268,196071764002298
43105,16462003517664,196071768576912,196071769861504
43106,16462036168364,196071774470213,196071775676507
43107,16462072182779,196071799574036,196071800803021
43108,16462104174486,196071814546758,196071815913855
43109,16462136166923,196071815959160,196071817226392
43111,16462204285760,196071885352232,196071886903649
43112,16462236525657,196071932557315,196071933962893
43113,16462272356208,196071970604241,196071972103302
43115,16462336298110,196072002596038,196072003961153
43116,16462381604204,196072054485840,196072055898769
43117,16462404337046,196072115533583,196072117195800
43118,16462436320629,196072313588172,196072315102828
43119,16462468357651,196072316450658,196072317824994
43120,16462504482124,196072317877904,196072319295837
43121,16462536359398,196072327353221,196072328327758
43122,16462568439703,196072328275666,196072329094995
43123,16462604369271,196072331159969,196072332007684
43124,16462636475463,196072337161253,196072337995550
43126,16462704402570,196072396187633,196072397178395
43127,16462736363183,196072486328693,196072487396670
43129,16462804381389,196072490500125,196072491437847
43130,16462836389191,196072555353545,196072556373991
43131,16462868383763,196072598299533,196072599520075
43132,16462904509642,196072599333278,196072600345255
43133,16462936390198,196072614111560,196072615086257
43134,16462997691282,196072691407223,196072692527878
43135,16463004666018,196072718387668,196072719399870
43136,16463036371928,196072729426697,196072730421083
43137,16463068197948,196072764483569,196072765491463
43138,16463104398412,196072812044613,196072813056690
43139,16463136377200,196072815018991,196072815895181
43140,16463168545998,196072857284198,196072858333962
43141,16463220364770,196072916192895,196072917129696
43142,16463235577692,196072928177437,196072929137040
43143,16463268359803,196072977347084,196072978383430
43144,16463304430469,196073275252982,196073282961253
43145,16463336326387,196073277063617,196073283042832
43146,16463368371325,196073278219679,196073283099177
43148,16463436378382,196073279935304,196073283156782
43149,16463468364722,196073281901198,196073283213834
43150,16463504448983,196073284988993,196073285929562
43151,16463536508557,196073287035011,196073287842689
43152,16463589147423,196073292031299,196073292837936
43154,16463636417000,196073296922553,196073297735383
43155,16463668419697,196073396225279,196073397308907
43156,16463704399524,196073406157998,196073407203709
43158,16463768561174,196073498167730,196073499333292
43159,16463804445737,196073499194037,196073500089937
43160,16463836434421,196073523274334,196073524291411
43161,16463868447014,196073566070274,196073567141263
43162,16463906235007,196073596079376,196073597061280
43165,16464000415289,196073612191547,196073613102122
43166,16464036563197,196073730217142,196073731211734
43167,16464068185037,196073733255058,196073734153409
43168,16464100556344,196073805413536,196073806420433
43169,16464136439499,196073848322814,196073849292090
43170,16464168430213,196073852086383,196073852948767
43171,16464200423375,196073886207361,196073887181937
43172,16464236453360,196073925159675,196073926165189
43173,16464268535329,196073997357365,196073998455135
43174,16464300446925,196074018279852,196074019382399
43175,16464350079643,196074052198188,196074053332302
43176,16464367372879,196074100312546,196074101287237
43177,16464400277131,196074127216720,196074128191286
43178,16464435911625,196074156395197,196074157411659
43179,16464468354290,196074212310515,196074213308884
43180,16464500458396,196074236339164,196074237312695
43181,16464536399783,196074246339201,196074247341273
43182,16464568459563,196074291301574,196074292240641
43183,16464600464341,196074326207568,196074327297676
43184,16464636447709,196074364410554,196074365419020
43185,16464668459466,196074397158434,196074398147097
43186,16464713884415,196074455265618,196074456398223
43187,16464736376722,196074456249895,196074457197241
43188,16464768448690,196074493399761,196074494363975
43190,16464836429178,196074574447039,196074575480077
43191,16464868469375,196074575381541,196074576299592
43192,16464900512956,196074600228536,196074601256386
43193,16464936603622,196074614337279,196074615337465
43194,16464968495579,196074937415098,196074938552539
43195,16465000664374,196074956240193,196074957247720
43196,16465062259529,196074960337423,196074961316820
43197,16465068590168,196074963964044,196074964881163
43198,16465100512440,196074972183958,196074973072119
43199,16465136203082,196074974994827,196074975878740
43200,16465168514697,196074978079141,196074978910867
43201,16465200419675,196074997185911,196074998164687
43202,16465236468513,196075008310331,196075009296273
43203,16465268519542,196075013176006,196075014076792
43204,16465300511036,196075014898141,196075015796798
43205,16465336481224,196075016742588,196075017537675
43207,16465400458585,196075052859098,196075053744910
43208,16465432489195,196075085100888,196075085970010
43209,16465468478916,196075181376513,196075182264986
43210,16465500556353,196075202225530,196075203085713
43211,16465532455757,196075245136937,196075245989537
43212,16465568455844,196075247026533,196075247869869
43213,16465600492026,196075285644615,196075286639177
43214,16465632523992,196075371387870,196075372243842
43215,16465668599186,196075372324436,196075373289634
43216,16465700496716,196075397033567,196075397907082
43217,16465759126146,196075692321156,196075693460346
43218,16465767918423,196075693297495,196075694188015
43219,16465800497342,196075695181201,196075696175344
43220,16465864821076,196075803054738,196075803953781
43221,16465870660909,196075803962708,196075804870106
43222,16465900480102,196075814178069,196075814955452
43223,16465932455554,196075854258913,196075855109277
43224,16465968509548,196075873363406,196075874367668
43225,16466000634744,196075883344598,196075884326268
43226,16466032510657,196075885169938,196075886055081
43227,16466068329586,196075893106198,196075893932983
43228,16466100557028,196075918278182,196075919164019
43229,16466132648784,196075919343865,196075920261105
43231,16466200494572,196075920188345,196075920960316
43234,16466300547644,196076003688518,196076004551156
43236,16466368571929,196076035237031,196076036246953
43238,16466432655543,196076099867457,196076100777165
43239,16466490945578,196076165392170,196076166453770
43240,16466499893851,196076176325969,196076177236958
43242,16466568561035,196076240276778,196076241707654
43243,16466600522264,196076293520275,196076294896177
43244,16466632509642,196076325233810,196076326582748
43245,16466668517330,196076378233128,196076379601759
43246,16466700561013,196076399177770,196076400657922
43247,16466732540056,196076411972598,196076413309936
43249,16466799601948,196076450032527,196076451392143
43250,16466832453380,196076515179591,196076516549096
43252,16466900367452,196076565234609,196076566744351
43253,16466932438323,196076637171419,196076638552131
43254,16466964540549,196076720198484,196076721856770
43255,16467000512973,196076725938585,196076727321674
43256,16467032804113,196076736173819,196076737525064
43257,16467064580228,196076737985779,196076739133869
43258,16467100542861,196076818349877,196076819683681
43259,16467132535289,196076835261240,196076836597486
43260,16467164562979,196076852293918,196076853617375
43261,16467200630304,196076918015321,196076919345280
43263,16467263583752,196076919551327,196076920825364
43265,16467332524071,196076977201126,196076978738863
43266,16467364594419,196077099175878,196077100747843
43267,16467400654088,196077100663296,196077101937011
43268,16467432696101,196077133281184,196077134617261
43269,16467464523572,196077157294014,196077158678295
43270,16467500628607,196077175230662,196077176636556
43271,16467532664267,196077218357872,196077219720964
43272,16467585160042,196077249359680,196077250741917
43273,16467599472028,196077291428749,196077292856961
43274,16467632463414,196077325192042,196077326594806
43275,16467664649862,196077367394230,196077368721083
43276,16467700571398,196077398277685,196077399614307
43277,16467732621693,196077415263735,196077416599280
43278,16467764831320,196077484275499,196077485815280
43280,16467832643716,196077523260237,196077524667893
43281,16467864565828,196077558482968,196077560187936
43282,16467900588879,196077576346760,196077577706541
43283,16467932550212,196077635364879,196077636722299
43284,16467983015827,196077721445971,196077722879654
43285,16468000213692,196077727243330,196077728812926
43286,16468032584418,196077731075922,196077732464113
43287,16468064594606,196077738074730,196077739396561
43288,16468100652969,196077846269924,196077847797782
43289,16468132650188,196077847906260,196077849187857
43290,16468164598028,196077850995919,196077852317052
43291,16468200574044,196077885240746,196077886647400
43292,16468232596003,196077925461590,196077926966096
43293,16468264756407,196077956294575,196077957595847
43294,16468300677211,196078001217479,196078002678261
43296,16468363537787,196078007270817,196078008585678
43297,16468400509063,196078116317258,196078117757031
43299,16468463488499,196078130299788,196078131671470
43300,16468496709009,196078217444298,196078218823512
43301,16468532687628,196078243315021,196078244905529
43302,16468564574372,196078246158159,196078247489818
43304,16468633065290,196078284322021,196078299154009
43305,16468664693895,196078363331213,196078364755274
43306,16468729572855,196078371203831,196078372522560
43307,16468735699942,196078411168748,196078412515190
43308,16468764623772,196078450102716,196078451545082
43309,16468796804541,196078484286731,196078485639222
43310,16468832693262,196078524036689,196078525348584
43311,16468864615059,196078738326141,196078739818574
43312,16468896630090,196078757174350,196078758537717
43313,16468932610117,196078963298677,196078964774159
43314,16468964619627,196078974710165,196078976375052
43315,16468996736693,196078976486728,196078977892026
43316,16469032707498,196078977994308,196078978896102
43318,16469103715572,196078998142469,196078999077250
43319,16469132614921,196078999958751,196079000906623
43320,16469164756520,196079000827098,196079001787071
43321,16469196552214,196079002873140,196079003753210
43322,16469232643964,196079003776567,196079004695937
43323,16469264620450,196079006839678,196079007723722
43324,16469296765694,196079008782389,196079009589518
43325,16469332636391,196079050046848,196079050985922
43327,16469396721558,196079100278151,196079101215106
43328,16469432796796,196079163218026,196079164130824
43330,16469496623407,196079174018581,196079174941150
43331,16469532686613,196079247051399,196079247967010
43332,16469564738833,196079284149522,196079285063516
43333,16469610794584,196079324158208,196079325087064
43334,16469631551118,196079360404622,196079361311515
43335,16469664479423,196079377118424,196079378021007
43336,16469696607585,196079443353443,196079444433548
43337,16469732741315,196079444257256,196079445151141
43338,16469764639255,196079483326461,196079484288854
43339,16469796784136,196079523304398,196079524292713
43341,16469864643609,196079573252124,196079574363336
43342,16469896660827,196079610077540,196079611012329
43344,16469963640828,196079689992373,196079690953796
43345,16469996640125,196079690904631,196079691779020
43346,16470028654998,196079727160992,196079728042459
43347,16470064772631,196079757225964,196079758167659
43348,16470096649945,196079811150981,196079812215130
43349,16470128651534,196079812047194,196079812887180
43350,16470164688018,196079857218789,196079858228719
43351,16470196730651,196079882985507,196079883927656
43352,16470228707188,196079924118131,196079925231843
43353,16470264666325,196079955034767,196079955980522
43354,16470314946457,196079999220283,196080000321046
43355,16470327770135,196080005213050,196080006370448
43356,16470364569992,196080051225789,196080052426849
43357,16470396558248,196080114060770,196080115155413
43358,16470428498533,196080124099791,196080125132828
43359,16470464510172,196080156238179,196080157538400
43360,16470496670988,196080173030144,196080174069612
43361,16470528656067,196080261510064,196080262664761
43362,16470564772347,196080262774128,196080263762780
43363,16470622347801,196080283062885,196080284235865
43364,16470628816935,196080324066812,196080325195797
43365,16470663677576,196080362162403,196080363319120
43366,16470696559888,196080363704059,196080364973777
43367,16470728533561,196080444997591,196080446294897
43368,16470764507230,196080483018815,196080484391989
43369,16470796660129,196080484554100,196080485862972
43370,16470828886365,196080515015511,196080516325370
43371,16470864679452,196080572945918,196080574309313
43372,16470896688593,196080603187259,196080604536350
43373,16470928684559,196080636872354,196080638223371
43374,16470971465346,196080697047288,196080698377878
43375,16470996658252,196080718881369,196080720220732
43376,16471028683018,196080729946693,196080731294121
43377,16471064724500,196080758101291,196080759445814
43379,16471128676059,196080832985041,196080834372439
43381,16471196734599,196080844589737,196080845676431
43382,16471228691966,196080891892378,196080892867884
43383,16471264807411,196080924856922,196080925763034
43385,16471332702504,196081001997473,196081002903608
43386,16471364666174,196081043879956,196081044800937
43387,16471396690941,196081082998543,196081083926183
43388,16471428793576,196081130967273,196081131868907
43389,16471460829749,196081156993020,196081157887102
43390,16471496658929,196081196015831,196081196881214
43391,16471528706301,196081242953220,196081243899959
43392,16471560697680,196081243853635,196081244679169
43393,16471596796978,196081283056455,196081283980930
43394,16471628792368,196081322920945,196081323806689
43395,16471660792809,196081362908517,196081363781420
43396,16471696723818,196081375752428,196081376647783
43397,16471743312716,196081409100368,196081409985171
43398,16471760104410,196081442830761,196081443725113
43399,16471796712640,196081484891584,196081485770072
43400,16471828729436,196081524777942,196081525674654
43401,16471860888064,196081534811862,196081535709007
43402,16471896706931,196081595871699,196081596863656
43403,16471928793732,196081606886104,196081607788393
43404,16471960853290,196081680933273,196081681852680
43405,16471996893833,196081698406905,196081699312842
43406,16472049890714,196081717905527,196081718769351
43407,16472060131603,196081757833234,196081758716394
43408,16472096720403,196081777871215,196081778821587
43409,16472128682561,196081809886956,196081810789981
43411,16472196673333,196081885084511,196081886088048
43412,16472228897639,196081893840911,196081894720635
43413,16472260768749,196081963833605,196081964730868
43414,16472296813304,196081973843531,196081974742264
43415,16472328735355,196082009924135,196082010878670
43417,16472395852696,196082052793926,196082053749199
43418,16472428687086,196082116965042,196082117895948
43419,16472460838784,196082163926504,196082164837989
43420,16472496726402,196082175763448,196082176669952
43421,16472528701217,196082234970860,196082235903615
43422,16472560777183,196082273880781,196082274828121
43423,16472596909397,196082288115884,196082289082900
43424,16472628755923,196082323861529,196082324888514
43425,16472660747144,196082366019993,196082367057194
43426,16472696828470,196082369848081,196082370854250
43427,16472728830057,196082412990143,196082414033824
43428,16472782797351,196082448953662,196082449953011
43429,16472796266009,196082483991631,196082485161259
43430,16472828739547,196082531112218,196082532093682
43432,16472892732250,196082555990625,196082556933145
43433,16472928753886,196082719028516,196082719916740
43446,16473360785723,196083083800103,196083084883794
43447,16473392770588,196083124123338,196083125089964
43448,16473428771907,196083173195175,196083174292755
43449,16473460910844,196083194934981,196083195844265
43450,16473492777525,196083216956610,196083217881428
43451,16473528791241,196083259566422,196083260495233
43452,16473560789284,196083284941129,196083285871395
43453,16473592942805,196083333742914,196083334652658
43454,16473628780887,196083361932184,196083362870856
43455,16473660793931,196083363861416,196083364776657
43456,16473692881822,196083452048484,196083453042184
43457,16473728904394,196083455937480,196083456901914
43458,16473760803942,196083477050869,196083477969096
43459,16473792827402,196083525947173,196083526879811
43460,16473828789763,196083533930398,196083534858057
43461,16473860813067,196083573022696,196083574035581
43462,16473892808297,196083613117309,196083614109699
43463,16473944201915,196083685110723,196083685999149
43464,16473960263621,196083688919545,196083689781599
43465,16473992752625,196083694823524,196083695696667
43466,16474028808894,196083776023999,196083776957787
43467,16474060807456,196083805799011,196083806697363
43468,16474092795705,196083815847267,196083816731027
43469,16474128810514,196083844917367,196083845786516
43470,16474160816471,196083883026052,196083883909736
43471,16474192860192,196083916828636,196083917720848
43472,16474228822550,196083964174206,196083965191153
43473,16474260945858,196083998083516,196083998982475
43474,16474311765903,196084009924613,196084010796853
43475,16474328299195,196084044789289,196084045953142
43476,16474360824710,196084100080176,196084100994786
43477,16474392874057,196084116957702,196084117857065
43478,16474424906006,196084134953360,196084135981815
43479,16474460907533,196084201896862,196084203097363
43480,16474492850832,196084216932205,196084217923036
43481,16474524924241,196084243867524,196084245028687
43482,16474560960249,196084284696103,196084285637214
43483,16474608470229,196084325842464,196084326803894
43484,16474623970031,196084365006551,196084365998765
43485,16474660684302,196084371105878,196084372074579
43487,16474724846122,196084443911882,196084445143297
43488,16474760832544,196084506981576,196084507978883
43489,16474792999604,196084524243759,196084525213644
43490,16474824819720,196084561301659,196084562331777
43491,16474860829058,196084573056855,196084574049577
43492,16474892906166,196084635976682,196084637298721
43493,16474946611463,196084683037300,196084683998150
43495,16474992833197,196084693028713,196084694011871
43496,16475024830715,196084693904890,196084694824639
43497,16475060972508,196084802132365,196084803527604
43498,16475092864969,196084803421832,196084804600322
43500,16475160845729,196084810026805,196084811081737
43502,16475224798525,196084891982463,196084893020902
43504,16475305847193,196084959063422,196084960040376
43505,16475324060206,196085042998846,196085044318271
43506,16475360885159,196085044340517,196085045512534
43507,16475392942055,196085099077733,196085100084045
43508,16475424995097,196085117178709,196085118163457
43509,16475460906512,196085163239803,196085164294936
43510,16475492874395,196085204144405,196085205113783
43511,16475524886602,196085237084650,196085238058646
43512,16475560724160,196085251192241,196085252151538
43513,16475592869342,196085341408497,196085342472806
43514,16475624977700,196085342304136,196085343195114
43515,16475660875209,196085377038044,196085377993693
43516,16475724329229,196085377905547,196085378831343
43517,16475730133014,196085409944889,196085410939217
43518,16475760679104,196085444045553,196085445329188
43519,16475792698864,196085553900159,196085554973479
43520,16475824521478,196085554838265,196085555802011
43521,16475859887345,196085570086845,196085570983556
43522,16475892868560,196085610059774,196085610943872
43523,16475925021086,196085688173482,196085689091432
43524,16475957012093,196085692864308,196085693872612
43526,16476024888419,196085739056330,196085740083393
43527,16476066101926,196085763901273,196085764875843
43528,16476092724065,196085776923005,196085777860119
43529,16476123952843,196085813885181,196085814803917
43530,16476156386373,196085843929450,196085844839423
43531,16476192997146,196085931049873,196085932168569
43532,16476224886428,196085931995633,196085932799874
43534,16476293043028,196085953884951,196085954799459
43535,16476325009918,196086009676511,196086010580637
43536,16476356970714,196086052981699,196086053955346
43537,16476422185966,196086078108498,196086079045847
43538,16476428946363,196086116895335,196086117787830
43539,16476456846171,196086133960389,196086134880466
43540,16476492882175,196086169806084,196086170744642
43541,16476524997666,196086209870100,196086210777739
43542,16476556901323,196086291099697,196086292235703
43543,16476592991654,196086292062130,196086292908578
43544,16476624882446,196086312993231,196086313930685
43545,16476656976114,196086358872331,196086359787510
43546,16476693020711,196086363982380,196086365070559
43547,16476724896504,196086405088413,196086406048602
43549,16476792489065,196086443800038,196086445013777
43550,16476824915614,196086516917719,196086517853828
43551,16476856916985,196086534941457,196086535839630
43552,16476892981532,196086604999469,196086605962669
43553,16476924919463,196086653020578,196086653956734
43554,16476956858695,196086692229116,196086693102501
43555,16476993019547,196086697006624,196086697877197
43556,16477024993936,196086716899550,196086717755525
43557,16477056895196,196086734109521,196086734958711
43558,16477093030474,196086772922493,196086773877709
43560,16477156700643,196086811080194,196086811960143
43561,16477192961240,196086884120170,196086885206390
43562,16477224894899,196086915119097,196086916005749
43563,16477256926478,196086929987089,196086930844467
43564,16477292997846,196087012112414,196087013078276
43565,16477324931243,196087016841650,196087017750625
43566,16477357052411,196087043886020,196087044844188
43567,16477393016326,196087083818236,196087084730216
43568,16477424883314,196087124996503,196087125899398
43569,16477456917549,196087131836296,196087132713122
43570,16477522720223,196087203817135,196087204701610
43571,16477529381396,196087204741110,196087205713672
43572,16477556893214,196087243963201,196087244877960
43573,16477589036779,196087282985712,196087283952005
43575,16477657016647,196087356064206,196087357161111
43577,16477725073603,196087373944309,196087374831502
43578,16477756952310,196087444983828,196087445905859
43579,16477789061445,196087488943029,196087489847974
43580,16477824952857,196087493964643,196087494860166
43581,16477865323974,196087556976650,196087557883193
43582,16477888911062,196087568988288,196087569881048
43583,16477924952898,196087616061929,196087617039848
43584,16477957110993,196087679135422,196087680187553
43585,16477988957718,196087679990765,196087680809639
43586,16478024962206,196087725988147,196087726886234
43587,16478056969980,196087777056380,196087777982273
43588,16478089141773,196087803835330,196087804808806
43589,16478124952605,196087843866478,196087844753297
43591,16478188926433,196087881973351,196087882896554
43592,16478224929151,196087953025229,196087953953053
43594,16478292633742,196087963012259,196087963914103
43595,16478324981794,196088042792644,196088043802195
43596,16478357101918,196088043841546,196088044761200
43597,16478389076305,196088098503685,196088099490133
43598,16478424991466,196088136991925,196088137890576
43599,16478457053357,196088152950133,196088153827057
43600,16478489085456,196088162880284,196088163744349
43601,16478524952073,196088202858362,196088203747592
43602,16478557002713,196088242870039,196088243759118
43603,16478588971007,196088282896677,196088283910650
43604,16478651368869,196088322847811,196088323804695
43605,16478657237501,196088337241822,196088339164045
43606,16478688995992,196088372903883,196088373838212
43607,16478725024231,196088404112532,196088405200640
43608,16478756971378,196088482970475,196088484041691
43609,16478789017591,196088484919167,196088485932833
43610,16478825080051,196088498024109,196088498982432
43611,16478857107254,196088557049099,196088558095440
43612,16478889233106,196088572028512,196088572951031
43613,16478920986493,196088604722397,196088605653933
43615,16478989506435,196088673961119,196088674897663
43616,16479020987307,196088687965504,196088688850277
43618,16479089185408,196088764905915,196088765859088
43619,16479120975514,196088802941661,196088803833476
43621,16479188962459,196088883943069,196088884966778
43622,16479221033881,196088912701556,196088913610837
43623,16479257054774,196088931781112,196088932659175
43624,16479289086089,196088969686458,196088970592171
43625,16479321146625,196089003791032,196089004687383
43627,16479389032055,196089043783517,196089044766657
43628,16479421028420,196089144200464,196089145278730
43629,16479457131558,196089152808632,196089153688350
43630,16479489262513,196089167783834,196089168670561
43631,16479521048661,196089202835995,196089203709972
43632,16479557138933,196089282992524,196089284312011
